3.625507381028876264e+00,-6.774459950407564435e+00
2.748722890305179334e+01,3.023029471219772191e+01
-1.503183152992805915e+01,6.401042081359459068e+00
5.274581698392873719e+00,-1.255441779474667996e+01
7.000440783647944976e+00,-1.245015085231381491e+01
5.931347300739217232e+00,-1.242016742218366510e+01
8.182198212671549342e+00,-9.226198704316761479e+00
7.499007354247008372e+00,-1.231963497916389905e+01
2.829909102230075035e+01,2.264550702734813115e+01
-2.752553214158458772e+01,2.886942049876389582e+00
1.607527660275355075e+01,1.063306894823388937e+01
-2.173646831574371419e+01,1.028282176249164515e+00
9.144721541774350371e+00,-1.193735726250014650e+01
8.723813486396657879e+00,-1.208841586174959026e+01
-2.687272656503203550e+01,2.756293672486208823e+00
1.678244897339599362e+01,-4.475046275650120364e+00
1.602137164229887034e+01,-5.602498955220651666e+00
-2.514826490958297356e+01,2.055980526962360777e+00
-2.685859588348944982e+01,2.564521798110018125e+00
3.173509986154320117e+01,3.120783219321982571e+01
2.173689010792519838e+01,-7.978305304334210035e-01
9.129503885590809276e+00,-9.827682394449931635e+00
8.752140006128053429e+00,-1.300055330920675978e+01
2.099983739208620293e+01,2.668907534730466935e+00
-2.530577326755136802e+00,-1.178618065661757264e+01
2.512847134584489694e+01,1.783958256008575916e+01
2.576290441380790774e+00,-9.993428746744966062e+00
-2.188073565672525334e+01,1.537839961932943211e+01
9.794148279517958855e+00,-9.135847863855392603e+00
3.601047019694105700e+01,2.636374992972921305e+01
-4.742939338451924058e+00,5.561536221037889050e+01
7.307191726833958789e+00,-1.258327267068494315e+01
-2.855558158746764263e+01,9.092055009503942742e+00
-2.702947273293026242e+01,3.081377653274237183e+00
2.222627608523599818e+01,1.202926917489185854e+01
5.304384502952698810e+00,-1.304663288344887739e+01
-2.813528614286555651e+01,3.490298035448001102e+00
9.336558004394840182e+00,-1.139928549096262067e+01
-2.723589542303265532e+01,2.730402923620745437e+00
7.631562952908937270e+00,-1.261640498127805365e+01
-2.748505956037569220e+01,2.779802154538731696e+00
1.919494012654279302e+01,5.139062325906038620e-01
-2.391395670100081361e+01,4.026905260763202321e+00
4.403458219828787712e+00,-9.601395881863627579e+00
-2.553396873021716118e+01,1.880023485817237994e+00
3.362782757566454617e+00,-1.296140509186568046e+01
7.888220834463099962e+00,-9.212914560945023368e+00
6.770649703179825174e+00,-1.323684648310531209e+01
6.442003193892127832e+00,-1.124770520411323638e+01
2.001050666050736382e+01,-4.225532403700726469e+00
1.422018478548319109e+01,-1.035177421435428080e+01
-1.981137756519868631e+01,7.366471825336984303e+00
-1.271085093109736386e+00,7.110276391329156809e+01
2.270959667521165315e+01,8.185191607571255190e+00
8.888453704347597295e+00,-8.258308248567235665e+00
1.232422890551495698e+01,-5.078299436218266294e+00
-2.471292066620091710e+00,-1.108218747660099091e+01
-2.583903537408821904e+01,4.154880904825858146e+00
-1.190861811638914602e+01,1.882137352318651224e+01
-5.853945694721374160e-01,-1.239302744798743028e+01
-2.582348004421339738e+01,1.911069174346438526e+00
1.363512395391338394e+01,-6.196715973556200296e+00
8.590110451153178062e+00,-7.153444427870843114e+00
-2.311550756940366114e+01,4.060564838810968524e+00
-3.411673841228183335e+01,1.233722755391959502e+01
1.053402480768671801e+01,-9.566324410357033514e+00
4.888589639114385932e+00,-1.332473011706361987e+01
-2.579952406323413427e+01,2.249912909914239201e+00
1.453953121432764206e+01,-5.839102166460258481e+00
2.528161534777704134e+01,1.006951180261416567e+01
3.375084536238056643e+01,2.549391898859022731e+01
2.284535020086049428e+01,1.651529938562610766e+01
-1.726249093045934879e+00,-1.116408446854236303e+01
1.533291858405567432e+01,-6.444167082439550498e+00
-2.774425176733383935e+01,5.109729595317705986e+00
9.693442991106822504e+00,-7.196797187655947781e+00
1.078781144453059326e+01,-1.116212781782271080e+01
8.849813863530771485e+00,-1.090943388018710891e+01
-2.802743087939202482e+01,8.772105827362569386e+00
-1.940282214502915181e+01,-4.208718496398800024e-01
-2.181667341277835348e+01,2.677679675651395641e+00
1.802263760267261006e+01,5.408427128024326791e+00
-2.055241749608444479e+01,2.747441771664901999e+00
1.153529848745783504e+01,-6.674272429638238968e+00
7.254351432830843827e+00,-1.267898195066467970e+01
-2.736872156373816978e+01,3.011479450751890941e+00
3.179835023370214842e+01,2.672887924723131192e+01
3.341531668592380377e+00,-1.038091682207764599e+01
-2.002088073255537282e+00,-1.149197652932139491e+01
-3.496169166136814965e+01,1.140287182823782786e+01
2.383767516558480182e+01,2.074940444190671585e+00
8.365690609502820507e+00,-1.196074521230600496e+01
-2.821065423728982324e+01,3.486344203761674532e+00
1.965093064214170226e+01,-3.025491438646512599e+00
2.479662438797385349e+01,1.188322956336521941e+01
6.754384690379122702e+00,-1.364253249563308756e+01
6.973576238826303175e+00,-8.770703986463576740e+00
-2.851209626201155345e+01,8.869520545474683715e+00
1.116289719508174016e+01,-6.961517487228990220e+00
8.073153788584942703e+00,-1.086624862540710978e+01
8.357316171675226002e+00,-1.222037279308301194e+01
6.516492247837522456e+00,-9.382543821190871824e+00
-2.742026190292295240e+01,2.811179192233025148e+00
1.130313152994126824e+01,-7.985499429103088076e+00
2.688698316869769789e-01,-1.238588211033007092e+01
2.848051314527749067e+00,-1.193525357843207679e+01
1.557180063745459186e+01,-8.156820412345363591e-01
1.945972630223511146e+01,8.152886362873024595e+00
1.109190217518598764e+01,-7.179688725677610073e+00
1.380853422325913371e+01,-1.050122850784167561e+01
4.367636686097617904e+00,-5.708597369495760354e+00
1.699798613529867808e+01,-1.015031615105759677e+00
1.498214874771900362e+01,6.676529262842885615e+00
1.739602122031588483e+00,-1.110603431205931635e+01
7.033283065350624419e+00,-1.263950403141620349e+01
-2.681233510435331269e+01,2.586953904066526810e+00
2.803248935418121590e+01,2.205541316465608404e+01
5.536516941598926600e+00,-1.313121075793362813e+01
2.422241309280416388e+01,6.670073250889817729e+00
3.778267681043125936e+00,-9.882087511222128029e+00
4.084776952716978826e+00,-1.295022641173048683e+01
1.142105514581960080e+01,-8.594283678403018101e+00
9.965742660899046257e+00,-1.261208051247783679e+01
-5.875829908771970089e+00,4.097075914631435722e+01
5.568310454178682534e+00,-1.186069447238513241e+01
1.241184113505280884e+01,-9.568375889950536006e+00
-2.815799022081378311e+01,9.129540722265259589e+00
7.811088703376395159e+00,-8.815794383854457905e+00
5.825878528854843807e+00,-1.325431956772108322e+01
-2.484756687265132769e+01,4.160657022338120292e+00
-2.652026521727703567e+01,2.477049488678732203e+00
4.946236670505567368e+00,-1.291105508144621261e+01
4.748833823781185792e+00,-1.177054861793925156e+01
-2.468114467450638827e+01,1.277030051369934194e+00
-2.620781046046166196e+01,1.931255663247079646e+00
7.094229581543772589e+00,-1.219227223054947018e+01
-2.745878578345024934e+01,2.970193582398921173e+00
-2.685785684493239600e+01,2.955057532829868272e+00
6.470427485183720684e+00,-1.287885003038929810e+01
8.130133967973550924e+00,-9.034789735548889311e+00
5.700009129015163545e+00,-1.128280202655764519e+01
1.422875073222687092e+01,-1.109582375320843006e+01
-1.473697850144497856e+01,7.590053206891792748e+00
-2.079182047850990145e+00,-1.194757428987787407e+01
1.552381502798714052e+01,-7.552519556812023360e+00
-2.581572589695765529e+01,1.018304894665841864e+01
-2.619689153975120277e+01,2.234110149928564049e+00
-2.651357873632377249e+01,2.804201923019877363e+00
2.131756705248967876e+01,1.380850169574812014e+01
1.664921600432574778e+01,-3.202076415772769025e+00
9.685725640221299670e+00,-7.817110372776382654e+00
1.609809766069829706e+01,8.413871080416201326e-03
-2.708347860840542864e+01,1.012060114307843861e+01
3.784624220848907150e+00,-6.548055502589624766e+00
-2.674498764591896816e+01,2.753711930609819003e+00
1.062637634857715874e+01,-9.982576552846648354e+00
8.735927660897571556e+00,-1.220786322625083997e+01
1.376968402284894921e+01,2.787206858247660346e+00
4.555932633329246073e+01,5.087034370675170436e+01
-2.564930248276889202e+01,4.972505991028766559e+00
-2.133312723407373923e+01,5.537054307968074518e+00
-2.745657732752319902e+01,2.819623450566809186e+00
2.232225948187079823e+01,2.368140460473838527e+00
-6.660450446902684840e-01,-1.211297762059663441e+01
2.452650781496809707e+00,-1.015551496318407132e+01
5.354861978348726836e+01,9.648723033141713756e+01
6.270812238393792981e+00,-1.204981062069916575e+01
1.634276904829643229e+01,1.717631605896841718e+00
1.902001043819829462e+01,6.534437566821724275e+00
5.157801796827190088e+00,-1.218459244748248693e+01
1.599531208688873463e+01,-4.492275791604463997e+00
-2.690372164639221708e+01,2.672693550548675301e+00
3.212669936101971047e+01,3.687198642265814641e+01
1.703747818765894095e+01,1.213168888927710221e+01
1.632650124964259675e+01,-9.382185908698653876e+00
1.560587021328201374e+01,-5.146527264000585689e+00
-2.551507183474954843e+01,2.243171711510225652e+00
4.563985256016159120e+00,-1.236847868999099553e+01
4.610048175257847447e+01,4.540173564838110565e+01
6.951324955739558220e+00,-1.266473648929058626e+01
5.417452419971850119e+00,-8.019001257714048592e+00
-1.835860945065679672e+01,-6.561132395281101815e-01
-2.939619012769755457e+01,6.424563056865458144e+00
-2.367715999590476628e+01,5.642582359303309758e+00
4.537009914551268963e+01,5.582270359418460259e+01
1.839315031324786887e+01,-4.094769948734403364e+00
6.743522193421756405e+00,-1.045077072073575408e+01
6.511635708764856645e+00,-1.160997805074343958e+01
1.000412221906898047e+01,-7.133679504226446255e+00
2.757899123629261151e+00,-1.321521807649629388e+01
-2.597330269630776556e+01,1.157722462051311751e+01
1.294795746746073029e+01,-9.566058892826363902e+00
-2.930029633177652304e+00,-1.150854400381740916e+01
4.729388812991645707e+00,-1.334604122700400808e+01
-2.222155064417391657e+01,1.694181343675876583e+00
1.873040754661344565e+01,8.299505502570028170e+00
